id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1525202583630925824,1525202583630925824	,2022-05-14 03:53:27 Malay Peninsula Standard Time,2022-05-14,03:53:27,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"Live in 15 minutes at ~4 pm ET with @larry_kudlow and @FoxBusiness to discuss @terra_money , #stablecoins, and #Bitcoin .  Yes, I am in the desert wearing a t-shirt.  But this is important and it won’t be dull!  @BitfuryGroup",en,"['larry_kudlow', 'foxbusiness', 'terra_money', 'bitfurygroup']",[],[],17,12,97,"['stablecoins', 'bitcoin']",[],https://twitter.com/BrianBrooksUS/status/1525202583630925824,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1523656315242905600,1523656315242905600	,2022-05-09 21:29:08 Malay Peninsula Standard Time,2022-05-09,21:29:08,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Humbling to be included alongside these legends!  @BitfuryGroup @giancarloMKTS @HesterPeirce @chadcascarilla @the_afx,en,"['bitfurygroup', 'giancarlomkts', 'hesterpeirce', 'chadcascarilla', 'the_afx']",[],[],6,6,47,[],[],https://twitter.com/BrianBrooksUS/status/1523656315242905600,,https://twitter.com/giancarloMKTS/status/1523649250235584515,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1522711965067526145,1522711965067526145	,2022-05-07 06:56:37 Malay Peninsula Standard Time,2022-05-07,06:56:37,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,*This* will be worth seeing.,en,[],[],[],13,30,122,[],[],https://twitter.com/BrianBrooksUS/status/1522711965067526145,,https://twitter.com/NCRC/status/1522697751254814721,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1519632831399735298,1519632831399735298	,2022-04-28 19:01:15 Malay Peninsula Standard Time,2022-04-28,19:01:15,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Great chatting with @Ehrls15 in the @investvoyager pod at @TheBitcoinConf about everything from @BitfuryGroup strategy to #crypto regulation challenges in the US and beyond.,en,"['ehrls15', 'investvoyager', 'thebitcoinconf', 'bitfurygroup']",[],[],7,6,61,['crypto'],[],https://twitter.com/BrianBrooksUS/status/1519632831399735298,,https://twitter.com/Crypto_Airborne/status/1519508987078660097,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1519485131488206848,1519479130559074304	,2022-04-28 09:14:20 Malay Peninsula Standard Time,2022-04-28,09:14:20,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,@Scaramucci @theklineventure @SBF_FTX @SusanLiTV @katyperry @kevinolearytv @KMSmithDC @zhusu @Kr00ney @michaelmoro Amazing!  Thanks so much for a wonderful evening with incredible company.,en,"['scaramucci', 'theklineventure', 'sbf_ftx', 'susanlitv', 'katyperry', 'kevinolearytv', 'kmsmithdc', 'zhusu', 'kr00ney', 'michaelmoro']",[],[],1,0,8,[],[],https://twitter.com/BrianBrooksUS/status/1519485131488206848,,,0,,,,,,,,"{'user_id': '24578794', 'username': 'Scaramucci'}",,,,
1519374245545103360,1519374245545103360	,2022-04-28 01:53:43 Malay Peninsula Standard Time,2022-04-28,01:53:43,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,“Regulators in exile.”,ro,[],[],[],2,2,29,[],[],https://twitter.com/BrianBrooksUS/status/1519374245545103360,,https://twitter.com/amacker/status/1519373050969747456,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1519365723973373954,1519365723973373954	,2022-04-28 01:19:51 Malay Peninsula Standard Time,2022-04-28,01:19:51,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,😂,art,[],[],[],2,3,55,[],[],https://twitter.com/BrianBrooksUS/status/1519365723973373954,,https://twitter.com/mud2monarch/status/1519362546989416448,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1518237826491424769,1518237826491424769	,2022-04-24 22:37:59 Malay Peninsula Standard Time,2022-04-24,22:37:59,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Looking forward to a #crypto confab with the likes of ⁦@BillClinton⁩ ⁦@TomBrady⁩ ⁦@SBF_FTX⁩ ⁦@jerallaire⁩ ⁦@novogratz⁩ and others!  ⁦@BitfuryGroup⁩ https://t.co/5hbo47Tozk,en,"['billclinton', 'tombrady', 'sbf_ftx', 'jerallaire', 'novogratz', 'bitfurygroup']",[],['https://pbs.twimg.com/media/FRHdQMOVUAAtUZy.jpg'],22,29,193,['crypto'],[],https://twitter.com/BrianBrooksUS/status/1518237826491424769,,,1,https://pbs.twimg.com/media/FRHdQMOVUAAtUZy.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1513370738790592513,1513370738790592513	,2022-04-11 12:17:55 Malay Peninsula Standard Time,2022-04-11,12:17:55,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"“But having turned their backs on gold, the Americans and their Western epigones lack an adequate response.” Unless, perhaps…? https://t.co/BIiBFayl6v",en,[],['https://www.zerohedge.com/geopolitical/commodity-currency-revolution-begins'],[],14,22,88,[],[],https://twitter.com/BrianBrooksUS/status/1513370738790592513,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1512512549505409024,1512512549505409024	,2022-04-09 03:27:47 Malay Peninsula Standard Time,2022-04-09,03:27:47,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Long term bullish https://t.co/SIjDoZo0pk,en,[],[],['https://pbs.twimg.com/media/FP2GI2aXEAUG1H0.jpg'],142,107,2350,[],[],https://twitter.com/BrianBrooksUS/status/1512512549505409024,,,1,https://pbs.twimg.com/media/FP2GI2aXEAUG1H0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1512511933676670977,1512511933676670977	,2022-04-09 03:25:20 Malay Peninsula Standard Time,2022-04-09,03:25:20,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Thanks to ⁦@PeteSessions⁩ of ⁦@FinancialCmte⁩ for spending time at ⁦@TheBitcoinConf⁩.  Better engagement means better #crypto policy. https://t.co/9OuwmFSIxR,en,"['petesessions', 'financialcmte', 'thebitcoinconf']",[],['https://pbs.twimg.com/media/FP2Fjd2WYAQlMil.jpg'],15,4,113,['crypto'],[],https://twitter.com/BrianBrooksUS/status/1512511933676670977,,,1,https://pbs.twimg.com/media/FP2Fjd2WYAQlMil.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1512034598083047426,1512034598083047426	,2022-04-07 19:48:35 Malay Peninsula Standard Time,2022-04-07,19:48:35,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Major common sense from @SenToomey today: Stablecoin TRUST Act allows banks to use #stablecoins and creates a stablecoin #paymentcharter.  @TheBitcoinConf  Much needed #crypto infrastructure here.  https://t.co/Jjr5OZA2j2,en,"['sentoomey', 'thebitcoinconf']",['https://www.banking.senate.gov/imo/media/doc/the_stablecoin_trust_act.pdf'],[],9,24,126,"['stablecoins', 'paymentcharter', 'crypto']",[],https://twitter.com/BrianBrooksUS/status/1512034598083047426,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1511378187896471553,1511378187896471553	,2022-04-06 00:20:14 Malay Peninsula Standard Time,2022-04-06,00:20:14,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Hello ⁦⁦⁦@TheBitcoinConf⁩ ! https://t.co/Wv0ilZetLe,en,['thebitcoinconf'],[],['https://pbs.twimg.com/media/FPl-cv1XsAQMvrl.jpg'],113,46,1538,[],[],https://twitter.com/BrianBrooksUS/status/1511378187896471553,,,1,https://pbs.twimg.com/media/FPl-cv1XsAQMvrl.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1504472780305166350,1504472780305166350	,2022-03-17 23:00:37 Malay Peninsula Standard Time,2022-03-17,23:00:37,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"Thanks for the shoutout @novogratz.  If it isn’t clear at this point why government surveillance through #CBDCs is problematic, it never will be…. #stablecoins @BitfuryGroup",en,"['novogratz', 'bitfurygroup']",[],[],21,33,162,"['cbdcs', 'stablecoins']",[],https://twitter.com/BrianBrooksUS/status/1504472780305166350,,https://twitter.com/SquawkCNBC/status/1504442555043401730,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1504468213878300672,1504468213878300672	,2022-03-17 22:42:28 Malay Peninsula Standard Time,2022-03-17,22:42:28,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Thanks @ChobanianMike for your leadership in bringing #crypto relief to Ukraine and for your shoutout on @CrystalPlatform’s efforts to protect donations from illicit activity.  @BitfuryGroup @MarinaKhaustova https://t.co/vCIguTTYU7,en,"['chobanianmike', 'crystalplatform', 'bitfurygroup', 'marinakhaustova']",['https://www.banking.senate.gov/imo/media/doc/Chobanian%20Testimony%203-17-22.pdf'],[],5,3,51,['crypto'],[],https://twitter.com/BrianBrooksUS/status/1504468213878300672,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1502000708861653021,1502000708861653021	,2022-03-11 03:17:29 Malay Peninsula Standard Time,2022-03-11,03:17:29,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"What an awesome idea — reinvesting #crypto gains in serious academic work at Princeton on the technology and finance aspects of decentralization.  Thanks Pete Briger, ⁦@ethereumJoseph⁩, ⁦@novogratz⁩, and ⁦@dan_pantera⁩.  #wenharvard? https://t.co/Z0Mj5hl7T5",en,"['ethereumjoseph', 'novogratz', 'dan_pantera']",['https://www.princeton.edu/news/2022/03/10/venture-forward-gift-launches-initiative-blockchain-and-decentralization-power'],[],14,21,89,"['crypto', 'wenharvard']",[],https://twitter.com/BrianBrooksUS/status/1502000708861653021,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
